fips,county,state,lat,long,population,combined_key
47097,Lauderdale,Tennessee,35.75893438,-89.6301591,25633,"Lauderdale, Tennessee"
47099,Lawrence,Tennessee,35.21675201,-87.39787695,44142,"Lawrence, Tennessee"
47101,Lewis,Tennessee,35.52853208,-87.49022694,12268,"Lewis, Tennessee"
47103,Lincoln,Tennessee,35.13738622,-86.58910106,34366,"Lincoln, Tennessee"
47105,Loudon,Tennessee,35.73939663,-84.31145275,54068,"Loudon, Tennessee"
47107,McMinn,Tennessee,35.42812616,-84.61520715,53794,"McMinn, Tennessee"
47109,McNairy,Tennessee,35.17468549,-88.5647812,25694,"McNairy, Tennessee"
47111,Macon,Tennessee,36.53157855,-86.00778595,24602,"Macon, Tennessee"
47113,Madison,Tennessee,35.61181957,-88.84076036,97984,"Madison, Tennessee"
47115,Marion,Tennessee,35.12997174,-85.62265895,28907,"Marion, Tennessee"
47117,Marshall,Tennessee,35.45798777,-86.76420988,34375,"Marshall, Tennessee"
47119,Maury,Tennessee,35.6187413,-87.07462444,96387,"Maury, Tennessee"
47121,Meigs,Tennessee,35.51558739,-84.81482914,12422,"Meigs, Tennessee"
47123,Monroe,Tennessee,35.44550387,-84.24902965,46545,"Monroe, Tennessee"
47125,Montgomery,Tennessee,36.49609412,-87.38550661,208993,"Montgomery, Tennessee"
47127,Moore,Tennessee,35.27724699,-86.36230578,6488,"Moore, Tennessee"
47129,Morgan,Tennessee,36.13248031,-84.64880098,21403,"Morgan, Tennessee"
47131,Obion,Tennessee,36.35732446,-89.14921589,30069,"Obion, Tennessee"
47133,Overton,Tennessee,36.34117832,-85.28989535,22241,"Overton, Tennessee"
47135,Perry,Tennessee,35.63708728,-87.86139634,8076,"Perry, Tennessee"
47137,Pickett,Tennessee,36.55606529,-85.077633,5048,"Pickett, Tennessee"
47139,Polk,Tennessee,35.12245443,-84.52075859,16832,"Polk, Tennessee"
47141,Putnam,Tennessee,36.14005459,-85.50646123,80245,"Putnam, Tennessee"
47143,Rhea,Tennessee,35.60536161,-84.93076643,33167,"Rhea, Tennessee"
47145,Roane,Tennessee,35.84923189,-84.52458689,53382,"Roane, Tennessee"
47147,Robertson,Tennessee,36.52454807,-86.87346725,71813,"Robertson, Tennessee"
47149,Rutherford,Tennessee,35.84591405,-86.4107263,332285,"Rutherford, Tennessee"
47151,Scott,Tennessee,36.42325673,-84.50360494,22068,"Scott, Tennessee"
47153,Sequatchie,Tennessee,35.36979721,-85.41022136,15026,"Sequatchie, Tennessee"
47155,Sevier,Tennessee,35.78077323,-83.52244332,98250,"Sevier, Tennessee"
47157,Shelby,Tennessee,35.1864775,-89.89692423,937166,"Shelby, Tennessee"
47159,Smith,Tennessee,36.25359775,-85.95411046,20157,"Smith, Tennessee"
47161,Stewart,Tennessee,36.50235092,-87.83920548,13715,"Stewart, Tennessee"
47163,Sullivan,Tennessee,36.51240691,-82.30412917,158348,"Sullivan, Tennessee"
47165,Sumner,Tennessee,36.46824103,-86.45917204,191283,"Sumner, Tennessee"
47167,Tipton,Tennessee,35.501942,-89.73694895,61599,"Tipton, Tennessee"
47169,Trousdale,Tennessee,36.39026213,-86.16087954,11284,"Trousdale, Tennessee"
47171,Unicoi,Tennessee,36.10890856,-82.43709629,17883,"Unicoi, Tennessee"
47173,Union,Tennessee,36.28590426,-83.83651902,19972,"Union, Tennessee"
47175,Van Buren,Tennessee,35.69864497,-85.45221699,5872,"Van Buren, Tennessee"
47177,Warren,Tennessee,35.6728299,-85.77969117,41277,"Warren, Tennessee"
47179,Washington,Tennessee,36.29472368,-82.4945472,129375,"Washington, Tennessee"
47181,Wayne,Tennessee,35.23868267,-87.78644456,16673,"Wayne, Tennessee"
47183,Weakley,Tennessee,36.29896232,-88.71990865,33328,"Weakley, Tennessee"
47185,White,Tennessee,35.92929884,-85.45591799,27345,"White, Tennessee"
47187,Williamson,Tennessee,35.89099229,-86.89281867,238412,"Williamson, Tennessee"
47189,Wilson,Tennessee,36.15496772,-86.29775884,144657,"Wilson, Tennessee"
48001,Anderson,Texas,31.81534745,-95.65354823,57735,"Anderson, Texas"
48003,Andrews,Texas,32.30468633,-102.6376548,18705,"Andrews, Texas"
48005,Angelina,Texas,31.25457347,-94.60901487,86715,"Angelina, Texas"
48007,Aransas,Texas,28.10556197,-96.9995047,23510,"Aransas, Texas"
48009,Archer,Texas,33.61569967,-98.68754589,8553,"Archer, Texas"
48011,Armstrong,Texas,34.96507426,-101.3574874,1887,"Armstrong, Texas"
48013,Atascosa,Texas,28.89333001,-98.52730485,51153,"Atascosa, Texas"
48015,Austin,Texas,29.88548725,-96.27736949,30032,"Austin, Texas"
48017,Bailey,Texas,34.06854817,-102.8299707,7000,"Bailey, Texas"
48019,Bandera,Texas,29.74619598,-99.24598147,23112,"Bandera, Texas"
48021,Bastrop,Texas,30.10370699,-97.31206354,88723,"Bastrop, Texas"
48023,Baylor,Texas,33.61640794,-99.21352901,3509,"Baylor, Texas"
48025,Bee,Texas,28.41761668,-97.74215593,32565,"Bee, Texas"
48027,Bell,Texas,31.03736027,-97.4785025,362924,"Bell, Texas"
48029,Bexar,Texas,29.44928723,-98.52019748,2003554,"Bexar, Texas"
48031,Blanco,Texas,30.26640707,-98.3999852,11931,"Blanco, Texas"
48033,Borden,Texas,32.74363984,-101.4316509,654,"Borden, Texas"
48035,Bosque,Texas,31.89978581,-97.63613524,18685,"Bosque, Texas"
48037,Bowie,Texas,33.44626922,-94.41834132,93245,"Bowie, Texas"
48039,Brazoria,Texas,29.18757369,-95.44563172,374264,"Brazoria, Texas"
48041,Brazos,Texas,30.6636448,-96.30205577,229211,"Brazos, Texas"
48043,Brewster,Texas,29.81008251,-103.2520326,9203,"Brewster, Texas"
48045,Briscoe,Texas,34.53026962,-101.2084947,1546,"Briscoe, Texas"
48047,Brooks,Texas,27.03103197,-98.21808402,7093,"Brooks, Texas"
48049,Brown,Texas,31.77430356,-98.99907113,37864,"Brown, Texas"
48051,Burleson,Texas,30.49273808,-96.62158484,18443,"Burleson, Texas"
48053,Burnet,Texas,30.78801353,-98.181887,48155,"Burnet, Texas"
48055,Caldwell,Texas,29.83668859,-97.61814775,43664,"Caldwell, Texas"
48057,Calhoun,Texas,28.47048236,-96.61633945,21290,"Calhoun, Texas"
48059,Callahan,Texas,32.29760619,-99.37326312,13943,"Callahan, Texas"
48061,Cameron,Texas,26.14524221,-97.48140372,423163,"Cameron, Texas"
48063,Camp,Texas,32.97195142,-94.97790104,13094,"Camp, Texas"
48065,Carson,Texas,35.40365929,-101.3542669,5926,"Carson, Texas"
48067,Cass,Texas,33.07499881,-94.34646905,30026,"Cass, Texas"
48069,Castro,Texas,34.53016752,-102.2617243,7530,"Castro, Texas"
48071,Chambers,Texas,29.70972016,-94.67154501,43837,"Chambers, Texas"
48073,Cherokee,Texas,31.837258,-95.16559897,52646,"Cherokee, Texas"
48075,Childress,Texas,34.5293041,-100.2077916,7306,"Childress, Texas"
48077,Clay,Texas,33.78686685,-98.20771198,10471,"Clay, Texas"
48079,Cochran,Texas,33.60425307,-102.8284499,2853,"Cochran, Texas"
48081,Coke,Texas,31.88911733,-100.5297533,3387,"Coke, Texas"
48083,Coleman,Texas,31.76736834,-99.45240766,8175,"Coleman, Texas"
48085,Collin,Texas,33.18820114,-96.57264368,1034730,"Collin, Texas"
48087,Collingsworth,Texas,34.96489496,-100.2700111,2920,"Collingsworth, Texas"
48089,Colorado,Texas,29.622098,-96.5273805,21493,"Colorado, Texas"
48091,Comal,Texas,29.80811278,-98.27647225,156209,"Comal, Texas"
48093,Comanche,Texas,31.94854689,-98.55876441,13635,"Comanche, Texas"
48095,Concho,Texas,31.32635934,-99.86473038,2726,"Concho, Texas"
48097,Cooke,Texas,33.63979567,-97.21240912,41257,"Cooke, Texas"
48099,Coryell,Texas,31.39078397,-97.79936155,75951,"Coryell, Texas"
48101,Cottle,Texas,34.07783319,-100.2785062,1398,"Cottle, Texas"
48103,Crane,Texas,31.43052248,-102.5143314,4797,"Crane, Texas"
48105,Crockett,Texas,30.72367027,-101.4134238,3464,"Crockett, Texas"
48107,Crosby,Texas,33.61431553,-101.3000364,5737,"Crosby, Texas"
48109,Culberson,Texas,31.44506775,-104.5185739,2171,"Culberson, Texas"
48111,Dallam,Texas,36.27787176,-102.6020725,7287,"Dallam, Texas"
48113,Dallas,Texas,32.76670599,-96.7779605,2635516,"Dallas, Texas"
48115,Dawson,Texas,32.74255572,-101.9477242,12728,"Dawson, Texas"
48117,Deaf Smith,Texas,34.96522957,-102.6054267,18546,"Deaf Smith, Texas"
48119,Delta,Texas,33.38570922,-95.66921122,5331,"Delta, Texas"
48121,Denton,Texas,33.20521901,-97.11691153,887207,"Denton, Texas"
48123,DeWitt,Texas,29.08101855,-97.3568117,20160,"DeWitt, Texas"
48125,Dickens,Texas,33.61616822,-100.7788855,2211,"Dickens, Texas"
48127,Dimmit,Texas,28.42270064,-99.75645095,10124,"Dimmit, Texas"
48129,Donley,Texas,34.96517499,-100.8140093,3278,"Donley, Texas"
48131,Duval,Texas,27.68184592,-98.50864568,11157,"Duval, Texas"
48133,Eastland,Texas,32.32743996,-98.83243566,18360,"Eastland, Texas"
48135,Ector,Texas,31.86898877,-102.5429428,166223,"Ector, Texas"
48137,Edwards,Texas,29.98202582,-100.304252,1932,"Edwards, Texas"
48139,Ellis,Texas,32.34894117,-96.79371841,184826,"Ellis, Texas"
48141,El Paso,Texas,31.76980765,-106.2363275,839238,"El Paso, Texas"
48143,Erath,Texas,32.23602653,-98.21773417,42698,"Erath, Texas"
48145,Falls,Texas,31.25350609,-96.93630086,17297,"Falls, Texas"
48147,Fannin,Texas,33.59564294,-96.10751083,35514,"Fannin, Texas"
48149,Fayette,Texas,29.87788372,-96.92076062,25346,"Fayette, Texas"
48151,Fisher,Texas,32.74281316,-100.4019302,3830,"Fisher, Texas"
48153,Floyd,Texas,34.07227468,-101.3031546,5712,"Floyd, Texas"
48155,Foard,Texas,33.97308618,-99.7767797,1155,"Foard, Texas"
48157,Fort Bend,Texas,29.52704478,-95.77219463,811688,"Fort Bend, Texas"
48159,Franklin,Texas,33.17653242,-95.21917243,10725,"Franklin, Texas"
48161,Freestone,Texas,31.70422788,-96.15072516,19717,"Freestone, Texas"
48163,Frio,Texas,28.86751206,-99.10804207,20306,"Frio, Texas"
48165,Gaines,Texas,32.74055318,-102.6353295,21492,"Gaines, Texas"
48167,Galveston,Texas,29.40167322,-94.90469073,342139,"Galveston, Texas"
48169,Garza,Texas,33.17969345,-101.2984114,6229,"Garza, Texas"
48171,Gillespie,Texas,30.31824095,-98.94676915,26988,"Gillespie, Texas"
48173,Glasscock,Texas,31.86942909,-101.5207776,1409,"Glasscock, Texas"
48175,Goliad,Texas,28.65696592,-97.42760647,7658,"Goliad, Texas"
48177,Gonzales,Texas,29.45634206,-97.49424032,20837,"Gonzales, Texas"
48179,Gray,Texas,35.40081878,-100.8129222,21886,"Gray, Texas"
48181,Grayson,Texas,33.62744998,-96.67753461,136212,"Grayson, Texas"
48183,Gregg,Texas,32.47940482,-94.81591935,123945,"Gregg, Texas"
48185,Grimes,Texas,30.54579585,-95.98902499,28880,"Grimes, Texas"
48187,Guadalupe,Texas,29.58165339,-97.94786822,166847,"Guadalupe, Texas"
48189,Hale,Texas,34.07044901,-101.8268114,33406,"Hale, Texas"
48191,Hall,Texas,34.5307555,-100.6813852,2964,"Hall, Texas"
48193,Hamilton,Texas,31.70470573,-98.11083887,8461,"Hamilton, Texas"
48195,Hansford,Texas,36.27743284,-101.3545796,5399,"Hansford, Texas"
48197,Hardeman,Texas,34.28944521,-99.74632408,3933,"Hardeman, Texas"
48199,Hardin,Texas,30.33364686,-94.38931817,57602,"Hardin, Texas"
48201,Harris,Texas,29.85864939,-95.39339521,4713325,"Harris, Texas"
48203,Harrison,Texas,32.54935988,-94.36934071,66553,"Harrison, Texas"
48205,Hartley,Texas,35.84008013,-102.6029022,5576,"Hartley, Texas"
48207,Haskell,Texas,33.17823584,-99.73037358,5658,"Haskell, Texas"
48209,Hays,Texas,30.05669873,-98.02944344,230191,"Hays, Texas"
48211,Hemphill,Texas,35.83764858,-100.2703577,3819,"Hemphill, Texas"
48213,Henderson,Texas,32.21128872,-95.85846587,82737,"Henderson, Texas"
48215,Hidalgo,Texas,26.39418217,-98.18299696,868707,"Hidalgo, Texas"
48217,Hill,Texas,31.99045053,-97.13423143,36649,"Hill, Texas"
48219,Hockley,Texas,33.60771256,-102.3431676,23021,"Hockley, Texas"
48221,Hood,Texas,32.42990927,-97.83242024,61643,"Hood, Texas"
48223,Hopkins,Texas,33.14875072,-95.56351139,37084,"Hopkins, Texas"
48225,Houston,Texas,31.31925973,-95.42226208,22968,"Houston, Texas"
48227,Howard,Texas,32.30621324,-101.4356444,36664,"Howard, Texas"
48229,Hudspeth,Texas,31.45628381,-105.388178,4886,"Hudspeth, Texas"
48231,Hunt,Texas,33.12351514,-96.08551032,98594,"Hunt, Texas"
48233,Hutchinson,Texas,35.84006574,-101.3546643,20938,"Hutchinson, Texas"
48235,Irion,Texas,31.30375559,-100.982439,1536,"Irion, Texas"
48237,Jack,Texas,33.23377248,-98.17283469,8935,"Jack, Texas"
48239,Jackson,Texas,28.95472367,-96.57749563,14760,"Jackson, Texas"
48241,Jasper,Texas,30.74685667,-94.02667579,35529,"Jasper, Texas"
48243,Jeff Davis,Texas,30.71490589,-104.1399973,2274,"Jeff Davis, Texas"
48245,Jefferson,Texas,29.8832777,-94.16434171,251565,"Jefferson, Texas"
48247,Jim Hogg,Texas,27.04453923,-98.6968187,5200,"Jim Hogg, Texas"
48249,Jim Wells,Texas,27.73103938,-98.0904705,40482,"Jim Wells, Texas"
48251,Johnson,Texas,32.37877812,-97.36615819,175817,"Johnson, Texas"
48253,Jones,Texas,32.73997145,-99.87861576,20083,"Jones, Texas"
48255,Karnes,Texas,28.90705334,-97.85960149,15601,"Karnes, Texas"
48257,Kaufman,Texas,32.5991417,-96.28734728,136154,"Kaufman, Texas"
48259,Kendall,Texas,29.94414155,-98.7113588,47431,"Kendall, Texas"
48261,Kenedy,Texas,26.92601662,-97.66413984,404,"Kenedy, Texas"
48263,Kent,Texas,33.18104136,-100.7780939,762,"Kent, Texas"
48265,Kerr,Texas,30.06040006,-99.34930144,52600,"Kerr, Texas"
48267,Kimble,Texas,30.48678918,-99.74856473,4337,"Kimble, Texas"
48269,King,Texas,33.61643847,-100.2558057,272,"King, Texas"
48271,Kinney,Texas,29.34967888,-100.4186638,3667,"Kinney, Texas"
48273,Kleberg,Texas,27.42435506,-97.69894948,30680,"Kleberg, Texas"
48275,Knox,Texas,33.60519951,-99.7422906,3664,"Knox, Texas"
48277,Lamar,Texas,33.66981763,-95.57404777,49859,"Lamar, Texas"
48279,Lamb,Texas,34.06859623,-102.3516289,12893,"Lamb, Texas"
48281,Lampasas,Texas,31.19531316,-98.24206613,21428,"Lampasas, Texas"
48283,La Salle,Texas,28.34453111,-99.09908775,7520,"La Salle, Texas"
48285,Lavaca,Texas,29.38508402,-96.93186692,20154,"Lavaca, Texas"
48287,Lee,Texas,30.31120597,-96.97045773,17239,"Lee, Texas"
48289,Leon,Texas,31.29872538,-95.9936328,17404,"Leon, Texas"
48291,Liberty,Texas,30.15152688,-94.81205615,88219,"Liberty, Texas"
48293,Limestone,Texas,31.5454767,-96.58095444,23437,"Limestone, Texas"
48295,Lipscomb,Texas,36.27783108,-100.2733151,3233,"Lipscomb, Texas"
48297,Live Oak,Texas,28.35101362,-98.1246786,12207,"Live Oak, Texas"
48299,Llano,Texas,30.70645047,-98.68475262,21795,"Llano, Texas"
48301,Loving,Texas,31.84947612,-103.5818571,169,"Loving, Texas"
48303,Lubbock,Texas,33.61008596,-101.8204789,310569,"Lubbock, Texas"
48305,Lynn,Texas,33.17657705,-101.8162849,5951,"Lynn, Texas"
48307,McCulloch,Texas,31.1925468,-99.34682807,7984,"McCulloch, Texas"
48309,McLennan,Texas,31.55255453,-97.20217694,256623,"McLennan, Texas"
48311,McMullen,Texas,28.35251708,-98.56769164,743,"McMullen, Texas"
48313,Madison,Texas,30.96694679,-95.93003775,14284,"Madison, Texas"
48315,Marion,Texas,32.79868409,-94.3566123,9854,"Marion, Texas"
48317,Martin,Texas,32.30600051,-101.9513518,5771,"Martin, Texas"
48319,Mason,Texas,30.71780434,-99.22629416,4274,"Mason, Texas"
48321,Matagorda,Texas,28.81955746,-96.01230294,36643,"Matagorda, Texas"
48323,Maverick,Texas,28.7429195,-100.3157686,58722,"Maverick, Texas"
48325,Medina,Texas,29.3557301,-99.11030298,51584,"Medina, Texas"
48327,Menard,Texas,30.88990665,-99.8204794,2138,"Menard, Texas"
48329,Midland,Texas,31.86904128,-102.0315682,176832,"Midland, Texas"
48331,Milam,Texas,30.7858183,-96.97718698,24823,"Milam, Texas"
48333,Mills,Texas,31.49557106,-98.59272068,4873,"Mills, Texas"
48335,Mitchell,Texas,32.30623474,-100.9212058,8545,"Mitchell, Texas"
48337,Montague,Texas,33.67521893,-97.72500958,19818,"Montague, Texas"
48339,Montgomery,Texas,30.30079133,-95.50572772,607391,"Montgomery, Texas"
48341,Moore,Texas,35.83769242,-101.8930281,20940,"Moore, Texas"
48343,Morris,Texas,33.11304005,-94.73255695,12388,"Morris, Texas"
48345,Motley,Texas,34.07408766,-100.779722,1200,"Motley, Texas"
48347,Nacogdoches,Texas,31.62017125,-94.61803994,65204,"Nacogdoches, Texas"
48349,Navarro,Texas,32.04620681,-96.47428766,50113,"Navarro, Texas"
48351,Newton,Texas,30.78548982,-93.74408813,13595,"Newton, Texas"
48353,Nolan,Texas,32.30365282,-100.4060208,14714,"Nolan, Texas"
48355,Nueces,Texas,27.736286,-97.5433285,362294,"Nueces, Texas"
48357,Ochiltree,Texas,36.27829105,-100.8158184,9836,"Ochiltree, Texas"
48359,Oldham,Texas,35.40425596,-102.6027606,2112,"Oldham, Texas"
48361,Orange,Texas,30.11879481,-93.89412775,83396,"Orange, Texas"
48363,Palo Pinto,Texas,32.75310985,-98.31319001,29189,"Palo Pinto, Texas"
48365,Panola,Texas,32.1639596,-94.30552481,23194,"Panola, Texas"
48367,Parker,Texas,32.77757172,-97.80500621,142878,"Parker, Texas"
48369,Parmer,Texas,34.52993409,-102.7844668,9605,"Parmer, Texas"
48371,Pecos,Texas,30.78097267,-102.7241261,15823,"Pecos, Texas"
48373,Polk,Texas,30.79472531,-94.8276624,51353,"Polk, Texas"
48375,Potter,Texas,35.40133773,-101.893964,117415,"Potter, Texas"
48377,Presidio,Texas,29.99954402,-104.2408079,6704,"Presidio, Texas"
48379,Rains,Texas,32.87109387,-95.79232691,12514,"Rains, Texas"
48381,Randall,Texas,34.96585996,-101.8971322,137713,"Randall, Texas"
48383,Reagan,Texas,31.36607041,-101.5232659,3849,"Reagan, Texas"
48385,Real,Texas,29.83321503,-99.82018052,3452,"Real, Texas"
48387,Red River,Texas,33.61886692,-95.04841765,12023,"Red River, Texas"
48389,Reeves,Texas,31.32323325,-103.6903896,15976,"Reeves, Texas"
48391,Refugio,Texas,28.3238976,-97.15766311,6948,"Refugio, Texas"
48393,Roberts,Texas,35.83809685,-100.813175,854,"Roberts, Texas"
48395,Robertson,Texas,31.02539637,-96.51272246,17074,"Robertson, Texas"
48397,Rockwall,Texas,32.89779518,-96.40771592,104915,"Rockwall, Texas"
48399,Runnels,Texas,31.8314342,-99.97616148,10264,"Runnels, Texas"
48401,Rusk,Texas,32.10773545,-94.76176432,54406,"Rusk, Texas"
48403,Sabine,Texas,31.34318809,-93.85440451,10542,"Sabine, Texas"
48405,San Augustine,Texas,31.39457611,-94.17000399,8237,"San Augustine, Texas"
48407,San Jacinto,Texas,30.57933681,-95.16260304,28859,"San Jacinto, Texas"
48409,San Patricio,Texas,28.00880118,-97.51763891,66730,"San Patricio, Texas"
48411,San Saba,Texas,31.1577796,-98.81758731,6055,"San Saba, Texas"
48413,Schleicher,Texas,30.89740592,-100.5384842,2793,"Schleicher, Texas"
48415,Scurry,Texas,32.74613808,-100.9162664,16703,"Scurry, Texas"
48417,Shackelford,Texas,32.73587756,-99.35401337,3265,"Shackelford, Texas"
48419,Shelby,Texas,31.79211404,-94.14550696,25274,"Shelby, Texas"
48421,Sherman,Texas,36.27751473,-101.8933156,3022,"Sherman, Texas"
48423,Smith,Texas,32.37474036,-95.2717568,232751,"Smith, Texas"
48425,Somervell,Texas,32.22236802,-97.77403489,9128,"Somervell, Texas"
48427,Starr,Texas,26.56150059,-98.73892358,64633,"Starr, Texas"
48429,Stephens,Texas,32.73553157,-98.83631615,9366,"Stephens, Texas"
48431,Sterling,Texas,31.82781912,-101.0500746,1291,"Sterling, Texas"
48433,Stonewall,Texas,33.17906744,-100.2538401,1350,"Stonewall, Texas"
48435,Sutton,Texas,30.49856623,-100.5382014,3776,"Sutton, Texas"
48437,Swisher,Texas,34.53028891,-101.7349174,7397,"Swisher, Texas"
48439,Tarrant,Texas,32.77143818,-97.29101614,2102515,"Tarrant, Texas"
48441,Taylor,Texas,32.30163422,-99.89007449,138034,"Taylor, Texas"
48443,Terrell,Texas,30.22429013,-102.0766732,776,"Terrell, Texas"
48445,Terry,Texas,33.17402785,-102.3354521,12337,"Terry, Texas"
48447,Throckmorton,Texas,33.17751417,-99.21226795,1501,"Throckmorton, Texas"
48449,Titus,Texas,33.21339719,-94.96797273,32750,"Titus, Texas"
48451,Tom Green,Texas,31.40464436,-100.462443,119200,"Tom Green, Texas"
48453,Travis,Texas,30.33432034,-97.7853562,1273954,"Travis, Texas"
48455,Trinity,Texas,31.0879489,-95.1367187,14651,"Trinity, Texas"
48457,Tyler,Texas,30.77031716,-94.37690895,21672,"Tyler, Texas"
48459,Upshur,Texas,32.73706798,-94.93999853,41753,"Upshur, Texas"
48461,Upton,Texas,31.36868194,-102.0423217,3657,"Upton, Texas"
48463,Uvalde,Texas,29.35739637,-99.76229172,26741,"Uvalde, Texas"
48465,Val Verde,Texas,29.89149232,-101.1525205,49025,"Val Verde, Texas"
48467,Van Zandt,Texas,32.56483801,-95.83766469,56590,"Van Zandt, Texas"
48469,Victoria,Texas,28.79780988,-96.96813006,92084,"Victoria, Texas"
48471,Walker,Texas,30.73872995,-95.57440968,72971,"Walker, Texas"
48473,Waller,Texas,30.01058447,-95.99011759,55246,"Waller, Texas"
48475,Ward,Texas,31.50999644,-103.0927909,11998,"Ward, Texas"
48477,Washington,Texas,30.21498498,-96.40946246,35882,"Washington, Texas"
48479,Webb,Texas,27.7610369,-99.33237355,276652,"Webb, Texas"
48481,Wharton,Texas,29.27765923,-96.22319248,41556,"Wharton, Texas"
48483,Wheeler,Texas,35.40114335,-100.2699514,5056,"Wheeler, Texas"
48485,Wichita,Texas,33.98842886,-98.7041034,132230,"Wichita, Texas"
48487,Wilbarger,Texas,34.07945812,-99.24178437,12769,"Wilbarger, Texas"
48489,Willacy,Texas,26.47411727,-97.61535848,21358,"Willacy, Texas"
48491,Williamson,Texas,30.64655664,-97.6004854,590551,"Williamson, Texas"
48493,Wilson,Texas,29.1732598,-98.08693082,51070,"Wilson, Texas"
48495,Winkler,Texas,31.85008651,-103.0485163,8010,"Winkler, Texas"
48497,Wise,Texas,33.21570665,-97.65460265,69984,"Wise, Texas"
48499,Wood,Texas,32.78722382,-95.38236368,45539,"Wood, Texas"
48501,Yoakum,Texas,33.17320212,-102.8276433,8713,"Yoakum, Texas"
48503,Young,Texas,33.17659707,-98.68790885,18010,"Young, Texas"
48505,Zapata,Texas,27.00156391,-99.16987152,14179,"Zapata, Texas"
48507,Zavala,Texas,28.86617238,-99.76050829,11840,"Zavala, Texas"
49001,Beaver,Utah,38.35657051,-113.2342232,6710,"Beaver, Utah"
49003,Box Elder,Utah,41.52106798,-113.0832816,56046,"Box Elder, Utah"
49005,Cache,Utah,41.72330587,-111.7443667,128289,"Cache, Utah"
49007,Carbon,Utah,39.64834818,-110.5872512,20463,"Carbon, Utah"
49009,Daggett,Utah,40.88798265,-109.5121093,950,"Daggett, Utah"
49011,Davis,Utah,40.99001837,-112.1139997,355481,"Davis, Utah"
49013,Duchesne,Utah,40.29772254,-110.425237,19938,"Duchesne, Utah"
49015,Emery,Utah,38.99617072,-110.7013958,10012,"Emery, Utah"
49017,Garfield,Utah,37.85447192,-111.4418764,5051,"Garfield, Utah"
49019,Grand,Utah,38.98103848,-109.5704487,9754,"Grand, Utah"
49021,Iron,Utah,37.8590362,-113.2897381,54839,"Iron, Utah"
49023,Juab,Utah,39.70208397,-112.7809245,12017,"Juab, Utah"
49025,Kane,Utah,37.28507306,-111.8861752,7886,"Kane, Utah"
49027,Millard,Utah,39.0729209,-113.1020328,13188,"Millard, Utah"
49029,Morgan,Utah,41.08830262,-111.5727723,12124,"Morgan, Utah"
49031,Piute,Utah,38.33815254,-112.1249591,1479,"Piute, Utah"
49033,Rich,Utah,41.63137678,-111.2445105,2483,"Rich, Utah"
49035,Salt Lake,Utah,40.66616532,-111.9216011,1160437,"Salt Lake, Utah"
49037,San Juan,Utah,37.62762978,-109.8033714,15308,"San Juan, Utah"
49039,Sanpete,Utah,39.37231946,-111.5758676,30939,"Sanpete, Utah"
49041,Sevier,Utah,38.74837146,-111.8050275,21620,"Sevier, Utah"
49043,Summit,Utah,40.86688146,-110.9535882,42145,"Summit, Utah"
49045,Tooele,Utah,40.44862644,-113.1295715,72259,"Tooele, Utah"
49047,Uintah,Utah,40.12491499,-109.5174415,35734,"Uintah, Utah"
49049,Utah,Utah,40.1166722,-111.6657662,636235,"Utah, Utah"
49051,Wasatch,Utah,40.33110236,-111.1691419,34091,"Wasatch, Utah"
49053,Washington,Utah,37.28003525,-113.504698,177556,"Washington, Utah"
49055,Wayne,Utah,38.32335822,-110.9096801,2711,"Wayne, Utah"
49057,Weber,Utah,41.27116049,-111.9145117,260213,"Weber, Utah"
50001,Addison,Vermont,44.03217337,-73.14130877,36777,"Addison, Vermont"
50003,Bennington,Vermont,43.03519828,-73.09048868,35470,"Bennington, Vermont"
50005,Caledonia,Vermont,44.46548598,-72.10314651,29993,"Caledonia, Vermont"
50007,Chittenden,Vermont,44.46322849,-73.08359212,163774,"Chittenden, Vermont"
50009,Essex,Vermont,44.72736416,-71.73579864,6163,"Essex, Vermont"
50011,Franklin,Vermont,44.85627605,-72.91249563,49402,"Franklin, Vermont"
50013,Grand Isle,Vermont,44.7975824,-73.29679772,7235,"Grand Isle, Vermont"
50015,Lamoille,Vermont,44.60353043,-72.64356694,25362,"Lamoille, Vermont"
50017,Orange,Vermont,44.00470222,-72.37640104,28892,"Orange, Vermont"
50019,Orleans,Vermont,44.82964024,-72.24562697,27037,"Orleans, Vermont"
50021,Rutland,Vermont,43.57723578,-73.03741676,58191,"Rutland, Vermont"
50023,Washington,Vermont,44.27343241,-72.61604978,58409,"Washington, Vermont"
50025,Windham,Vermont,42.986982,-72.71268875,42222,"Windham, Vermont"
50027,Windsor,Vermont,43.58010937,-72.58595157,55062,"Windsor, Vermont"
51001,Accomack,Virginia,37.76707161,-75.63234615,32316,"Accomack, Virginia"
51003,Albemarle,Virginia,38.02080697,-78.55481085,109330,"Albemarle, Virginia"
51005,Alleghany,Virginia,37.78636074,-80.00222498,14860,"Alleghany, Virginia"
51007,Amelia,Virginia,37.34081025,-77.98584649,13145,"Amelia, Virginia"
51009,Amherst,Virginia,37.60308293,-79.14548696,31605,"Amherst, Virginia"
51011,Appomattox,Virginia,37.37569884,-78.81340003,15911,"Appomattox, Virginia"
51013,Arlington,Virginia,38.8767675,-77.10139853,236842,"Arlington, Virginia"
51015,Augusta,Virginia,38.16404586,-79.12461614,75558,"Augusta, Virginia"
51017,Bath,Virginia,38.05852573,-79.73912095,4147,"Bath, Virginia"
